row,id,prompt,answer,label_json
44,ts9_44,"Well some people certainly have a lot more to say about it than others, thats for sure. But that, so the kind of the last thing that I like to close on is just. Is there anything else about the flu, or the flu vaccine, or vaccination in general, anything that I didn't ask about that you want to speak to during this interview?","No, no, I'm pretty happy with all of that. As I say, my wife is a research scientist so she tends to tell me what I need to know and anything else I can find out myself.","[{'Original_Text': 'As I say, my wife is a research scientist...', 'Code': 'Wife Works as a Research Scientist', 'Topic': 'Education', 'Keywords': ['Work', 'Scientist']}, {'Original_Text': '... so she tends to tell me what I need to know', 'Code': 'Wife is Source of Information', 'Topic': 'Information Sources', 'Keywords': ['Source', 'Information']}, {'Original_Text': 'Anything else I can find out myself.', 'Code': 'Self-Research', 'Topic': 'Information Sources', 'Keywords': ['Information', 'Self Research']}]"
45,ts8_0,"Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these","Okay,","[{'Original_Text': ""Interviewer: Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these"", 'Code': 'Introduction: Consent', 'Topic': 'Introduction', 'Keywords': ['Consent', 'No Answer']}]"
46,ts8_1,"so it does get a little bit repetitive towards the end. But, you know, here we are. All right, so the first one I confirm that I have read the information sheet for this study. I've had the opportunity to consider the information to ask questions and I've had these questions answered satisfactorily.",Yes.,"[{'Original_Text': 'Yes', 'Code': 'I Confirm I Have Read Sheet', 'Topic': 'Confirmation', 'Keywords': ['Confirm', 'Sheet']}]"
32,ts9_32,"Yeah. So you were, so it sounds like what you're saying is your wife had done a lot of research and sort of you trusted her research into it and agreed with that conclusions?",Yeah.,"[{'Original_Text': 'Your wife had, so it sounds like ', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'Your wife had done a lot of searching and sort of  ', 'Code': '', 'Topic': '', 'Keywords': []}]"
34,ts9_34,"Yeah. Yeah, that's great. Um, so, do you remember, you know, obviously, it was a while ago now and it's a lot, a lot has happened since then but do you remember how you learned that your children were eligible to get the vaccine this past fall? Like, did you get a letter, a text message, phone call?","It was a letter from the NHS. We might have had a text message from the doctor, like our own practice. But those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it.","[{'Original_Text': 'It was a letter from the NHS.', 'Code': 'NHS Letter', 'Topic': 'Information Source', 'Keywords': ['Letter', 'NHS']}, {'Original_Text': 'We might have had a text message from the doctor', 'Code': 'Text Message from Doctor', 'Topic': 'Information Source', 'Keywords': ['Message', 'Doctor']}, {'Original_Text': ""Those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it."", 'Code': 'Notification Delayed Due to Absence', 'Topic': 'Notification Availability', 'Keywords': ['Notification', 'Timing', 'Absence']}]"
36,ts9_36,"Yeah. Was it so as any part of the process challenging at all, or was it all just very straightforward?",Very straightforward.,"[{'Original_Text': 'Very straightforward', 'Code': 'No Challenges', 'Topic': 'Experiences', 'Keywords': ['Experience', 'Challenges']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""They've all had their full standard childhood vaccinations"", 'Code': 'All Children Have Had Vaccines', 'Topic': 'Vaccinations', 'Keywords': ['All', 'Had', 'Vaccines']}, {'Original_Text': 'Up to date', 'Code': 'All Vaccines Up to Date', 'Topic': 'Current Vaccines', 'Keywords': ['Up to date']}]"
40,ts9_40,"Yeah, absolutely. Um, so have you personally had the flu vaccine is year?",Yes. Right. Yes I have done.,"[{'Original_Text': 'Yes. Right. Yes I have done.', 'Code': 'Had Influenza Vaccine', 'Topic': 'Vaccinations', 'Keywords': ['Flu Vaccine', 'Personal Experience']}, {'Original_Text': 'I had a very nasty flu four years ago.', 'Code': 'Very Nasty Flu Experience', 'Topic': 'Influenza Experience', 'Keywords': ['Flu', 'Illness Experience', 'Severity']}]"
41,ts9_41,Yeah. And was that something that was made available through your employer or was that something you sought out independently?,Something I sought out myself.,"[{'Original_Text': 'Something I sought out myself.', 'Code': 'Sought Out Vaccinations Independently', 'Topic': 'Vaccination Access', 'Keywords': ['Seek', 'Independently']}]"
42,ts9_42,"Yeah, do you receive the flu vaccine on the NHS or is that something that you had to seek out privately?",Private paid for.,"[{'Original_Text': 'Private paid for.', 'Code': 'Private Purchase of Vaccine', 'Topic': 'Vaccine Acquisition', 'Keywords': ['']}]"
43,ts9_43,"Yeah, um, that's great. So yeah, just kind of, you know, those last couple questions are just trying to get a sense for sort of how important vaccination is what what sort of priority, you put on it. So that's great. Thank you. Um, so that is actually all my questions we got through them pretty quickly, which it tends to be fairly easy to do when your  answers are relatively straightforward.",Yeah I imagine that speaking to an antivaxer is a lot more difficult.,"[{'Original_Text': 'Yeah I imagine that speaking to an antivaxer is  a lot more difficult.', 'Code': 'Anti-Vaccinator as Difficult to Talk To', 'Topic': 'Difficult Vaccinator', 'Keywords': ['Vaccine', 'Communication Experience']}]"
45,ts8_0,"Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these","Okay,","[{'Original_Text': ""I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these"", 'Code': 'Introductory Statements', 'Topic': 'Introduction', 'Keywords': ['Introductory Statement', 'Consent Form']}]"
47,ts8_2,"I understand that my participation is voluntary, and then I am free to withdraw it anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.","Yes,","[{'Original_Text': 'Yes', 'Code': 'Agree Volunteer Condition', 'Topic': 'Participant Rights', 'Keywords': ['Rights', 'Yes']}]"
32,ts9_32,"Yeah. So you were, so it sounds like what you're saying is your wife had done a lot of research and sort of you trusted her research into it and agreed with that conclusions?",Yeah.,"[{'Original_Text': 'Your wife had done a lot of research', 'Code': ""Wife's Research"", 'Topic': 'Trusted Research', 'Keywords': ['Research', 'Trusted']}, {'Original_Text': 'Your conclusions', 'Code': 'Trusted Research', 'Topic': 'Trusted Research', 'Keywords': ['Research', 'Trusted']}]"
34,ts9_34,"Yeah. Yeah, that's great. Um, so, do you remember, you know, obviously, it was a while ago now and it's a lot, a lot has happened since then but do you remember how you learned that your children were eligible to get the vaccine this past fall? Like, did you get a letter, a text message, phone call?","It was a letter from the NHS. We might have had a text message from the doctor, like our own practice. But those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it.","[{'Original_Text': 'It was a letter from the NHS', 'Code': 'Received Letter', 'Topic': 'Notification System', 'Keywords': ['NHS', 'Letter']}, {'Original_Text': ""We received a text message from the doctor's office"", 'Code': 'Received Text Message', 'Topic': 'Notification System', 'Keywords': ['Text Message', 'Doctors Office']}]"
35,ts9_35,"Yeah. Um, so once you had gotten that letter. And again, obviously, this was a while ago. But once you've gotten that letter, Do you know how easy the process was getting them vaccinated. Was it just ring up the GP make an appointment. You go in, or was it.","Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.","[{'Original_Text': 'Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.', 'Code': 'Easy', 'Topic': 'Flu Vaccine', 'Keywords': ['Flu Vaccine', 'Difficulty Level']}]"
36,ts9_36,"Yeah. Was it so as any part of the process challenging at all, or was it all just very straightforward?",Very straightforward.,"[{'Original_Text': 'Very straightforward.', 'Code': 'Straightforward', 'Topic': 'Process', 'Keywords': ['Process', 'Description']}]"
40,ts9_40,"Yeah, absolutely. Um, so have you personally had the flu vaccine is year?",Yes. Right. Yes I have done.,"[{'Original_Text': 'Yes. Right. Yes I have done.', 'Code': 'Yes Had Flu Vaccine', 'Topic': 'Flu Vaccine', 'Keywords': ['Flu Vaccine', 'Answer']}]"
41,ts9_41,Yeah. And was that something that was made available through your employer or was that something you sought out independently?,Something I sought out myself.,"[{'Original_Text': 'Something I sought out myself.', 'Code': 'Sought Out Flu Vaccine ', 'Topic': 'Flu Vaccine', 'Keywords': ['Sought Out', 'Vaccine']}]"
43,ts9_43,"Yeah, um, that's great. So yeah, just kind of, you know, those last couple questions are just trying to get a sense for sort of how important vaccination is what what sort of priority, you put on it. So that's great. Thank you. Um, so that is actually all my questions we got through them pretty quickly, which it tends to be fairly easy to do when your  answers are relatively straightforward.",Yeah I imagine that speaking to an antivaxer is a lot more difficult.,"[{'Original_Text': 'That is actually all my questions we got through them pretty quickly', 'Code': 'Few Questions Overall; Straightforward Answers', 'Topic': 'Ease of Interview Questions', 'Keywords': ['Questions', 'Answer Content']}, {'Original_Text': 'Um, when your answers are relatively straightforward.', 'Code': 'Straightforward Answers', 'Topic': 'Answer Content', 'Keywords': ['Answers', 'Content']}, {'Original_Text': 'Yeah, I imagine that speaking to an antivaxer is a lot more difficult.', 'Code': 'Potential Complexity of Antivax Interview', 'Topic': 'Interview Complexity', 'Keywords': ['Interview Content', 'Antivax']}]"
44,ts9_44,"Well some people certainly have a lot more to say about it than others, thats for sure. But that, so the kind of the last thing that I like to close on is just. Is there anything else about the flu, or the flu vaccine, or vaccination in general, anything that I didn't ask about that you want to speak to during this interview?","No, no, I'm pretty happy with all of that. As I say, my wife is a research scientist so she tends to tell me what I need to know and anything else I can find out myself.","[{'Original_Text': 'no', 'Code': 'no', 'Topic': 'No Extra Comments', 'Keywords': ['None']}]"
