row,id,prompt,answer,label_json
43,ts9_43,"Yeah, um, that's great. So yeah, just kind of, you know, those last couple questions are just trying to get a sense for sort of how important vaccination is what what sort of priority, you put on it. So that's great. Thank you. Um, so that is actually all my questions we got through them pretty quickly, which it tends to be fairly easy to do when your  answers are relatively straightforward.",Yeah I imagine that speaking to an antivaxer is a lot more difficult.,"[{'Original_Text': 'Yeah I imagine that speaking to an antivaxer is a lot more difficult.', 'Code': 'Antivaccination Challenging', 'Topic': 'Anti-Vaccination', 'Keywords': ['Anti-vaccination', 'Conversation Difficulty']}]"
45,ts8_0,"Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these","Okay,","[{'Original_Text': ""So I'll just have you answer either yes or no to each of these"", 'Code': 'Yes / No Answers', 'Topic': 'Question Format', 'Keywords': ['Yes / No Questions', 'Format']}, {'Original_Text': ""I'm going to read you a series of statements"", 'Code': 'Will Read Out', 'Topic': 'Interview Style', 'Keywords': ['Will read', 'Statements']}]"
46,ts8_1,"so it does get a little bit repetitive towards the end. But, you know, here we are. All right, so the first one I confirm that I have read the information sheet for this study. I've had the opportunity to consider the information to ask questions and I've had these questions answered satisfactorily.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Sign Informed Consent', 'Topic': 'Informed Consent', 'Keywords': ['Consent', 'Sign']}]"
47,ts8_2,"I understand that my participation is voluntary, and then I am free to withdraw it anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.","Yes,","[{'Original_Text': 'I can decline to answer any questions.', 'Code': 'Consent: Right To Withdraw', 'Topic': 'Consent Information', 'Keywords': ['Consent', 'Participation']}]"
48,ts8_3,I understand that information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study and give permission for these individuals to have access to this information.,Yes.,"[{'Original_Text': '', 'Code': 'Agree', 'Topic': 'Consent', 'Keywords': []}]"
33,ts9_33,"So how important was it to you that your children would be vaccinated for the flu. Is it something that as soon as you, you know, weren't they were eligible, you were making an appointment or was it something that was more like, Well, you know. We'll see.","I'd put it up there as pretty important because obviously nobody wants to see their kids sick with anything. And again, you know, just, by building antibodies throughout childhood it helps them going forward.","[{'Original_Text': ""I'd put it up there as pretty important because obviously nobody wants to see their kids sick with anything."", 'Code': ""Importance of Child's Health"", 'Topics': [""Child's Health"", 'Parent/Caregiver Preference'], 'Keywords': [""Child's Health""]}, {'Original_Text': 'And again, you know, just, by building antibodies throughout childhood it helps them going forward.', 'Code': 'Building Antibodies', 'Topics': [""Child's Health"", 'Vaccine Benefit'], 'Keywords': ['Antibodies', 'Vaccination']}]"
35,ts9_35,"Yeah. Um, so once you had gotten that letter. And again, obviously, this was a while ago. But once you've gotten that letter, Do you know how easy the process was getting them vaccinated. Was it just ring up the GP make an appointment. You go in, or was it.","Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.","[{'Original_Text': 'Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.', 'Code': 'Went to GP', 'Topic': 'Medical Consultation', 'Keywords': ['GP', 'Fortnight']}]"
36,ts9_36,"Yeah. Was it so as any part of the process challenging at all, or was it all just very straightforward?",Very straightforward.,"[{'Original_Text': 'Very straightforward.', 'Code': 'Straightforward', 'Topic': 'Process Quality', 'Keywords': ['Process']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""Yeah they've all had their full standard childhood vaccinations."", 'Code': 'Child Standard Vaccination', 'Topic': 'Vaccination History', 'Keywords': ['Vaccination', 'History']}]"
39,ts9_39,"Yeah, absolutely. So it's, again, it seems like from what you said your wife, and you as well, have a lot of faith in sort of science and the medical science rounding vaccines. So you just sort of trust. You know, trust that that science has determined and safe and that's all you need to be convinced. Is that accurate?","Yeah I'd say thats accurate. There is a certain amount of Googling done and looking at the NHS website to learn about the side effects just so that we need to know what to expect off the back of it. Just in case, you know if the kids start having something afterwards, like after the meningitis vaccine we knew what we were looking for. But yeah, I have full faith that these things are safe.","[{'Original_Text': ""Yeah I'd say thats accurate. There is a certain amount of Googling done and looking at the NHS website to learn about the side effects just so that we need to know what to expect off the back of it."", 'Code': 'Investigating Vaccine Components and Side Effects', 'Topic': 'Vaccine Safety Investigation', 'Keywords': ['Googling', 'NHS Website', 'Side Effects']}, {'Original_Text': 'Just in case, you know if the kids start having something afterwards, like after the meningitis vaccine we knew what we were looking for.', 'Code': 'Investigating Vaccine Side Effects for Later Reference', 'Topic': 'Vaccine Investigation', 'Keywords': ['Kids', 'Bacterial Vaccines', 'Memory', 'Symptoms']}]"
40,ts9_40,"Yeah, absolutely. Um, so have you personally had the flu vaccine is year?",Yes. Right. Yes I have done.,"[{'Original_Text': 'Yes. Right. Yes I have done.', 'Code': 'Yes Received Vaccine', 'Topic': 'Previous Vaccinations', 'Keywords': ['Yes', 'Received', 'Vaccine']}]"
42,ts9_42,"Yeah, do you receive the flu vaccine on the NHS or is that something that you had to seek out privately?",Private paid for.,"[{'Original_Text': 'Private paid for.', 'Code': 'Private Vaccine', 'Topic': 'Vaccine Type', 'Keywords': ['Vaccine', 'Private']}]"
43,ts9_43,"Yeah, um, that's great. So yeah, just kind of, you know, those last couple questions are just trying to get a sense for sort of how important vaccination is what what sort of priority, you put on it. So that's great. Thank you. Um, so that is actually all my questions we got through them pretty quickly, which it tends to be fairly easy to do when your  answers are relatively straightforward.",Yeah I imagine that speaking to an antivaxer is a lot more difficult.,"[{'Original_Text': 'Yeah I imagine that speaking to an antivaxer is a lot more difficult.', 'Code': 'More Difficult to Engage Non-Vaccinating Parents', 'Topic': 'Vaccinating Parents vs Non-Vaccinating Parents'}]"
45,ts8_0,"Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these","Okay,","[{'Original_Text': 'Alright, so we can go ahead and get started with a consent sheet', 'Code': 'Introduce Conscent Form', 'Topic': 'Consent', 'Keywords': []}, {'Original_Text': ""So I'm going to read you a series of statements"", 'Code': 'Present Conscent Form', 'Topic': 'Consent', 'Keywords': []}, {'Original_Text': ""I'll just have you answer either yes or no to each of these"", 'Code': 'Yes or No Answer Format', 'Topic': 'Consent', 'Keywords': []}]"
46,ts8_1,"so it does get a little bit repetitive towards the end. But, you know, here we are. All right, so the first one I confirm that I have read the information sheet for this study. I've had the opportunity to consider the information to ask questions and I've had these questions answered satisfactorily.",Yes.,"[{'Original_Text': 'Yes.', 'Code': 'Confirmed Reading Information Sheet', 'Topic': 'Participant Consent', 'Keywords': ['Sign']}]"
47,ts8_2,"I understand that my participation is voluntary, and then I am free to withdraw it anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.","Yes,","[{'Original_Text': 'Yes, ', 'Code': 'Agree', 'Topic': 'Consent', 'Keywords': ['Consent', 'Agreement']}]"
48,ts8_3,I understand that information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study and give permission for these individuals to have access to this information.,Yes.,"[{'Original_Text': 'Yes', 'Label': 'Yes', 'Topic': 'Permission'}]"
33,ts9_33,"So how important was it to you that your children would be vaccinated for the flu. Is it something that as soon as you, you know, weren't they were eligible, you were making an appointment or was it something that was more like, Well, you know. We'll see.","I'd put it up there as pretty important because obviously nobody wants to see their kids sick with anything. And again, you know, just, by building antibodies throughout childhood it helps them going forward.","[{'Original_Text': ""I'd put it up there as pretty important"", 'Code': 'Vaccines are Important', 'Topic': 'Vaccine Importance', 'Keywords': ['Vaccines', 'Important']}, {'Original_Text': 'And obviously nobody wants to see their kids sick with anything', 'Code': 'Children Not Getting Sick Important', 'Topic': 'Child Health', 'Keywords': ['Child', 'Sick']}, {'Original_Text': 'And again, just, by building antibodies throughout childhood it helps them going forward.', 'Code': 'Building Antibodies Important', 'Topic': 'Antibody', 'Keywords': ['Antibodies', 'Children']}]"
34,ts9_34,"Yeah. Yeah, that's great. Um, so, do you remember, you know, obviously, it was a while ago now and it's a lot, a lot has happened since then but do you remember how you learned that your children were eligible to get the vaccine this past fall? Like, did you get a letter, a text message, phone call?","It was a letter from the NHS. We might have had a text message from the doctor, like our own practice. But those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it.","[{'Original_Text': 'It was a letter from the NHS', 'Code': 'Letter from NHS', 'Topic': 'Notification', 'Keywords': ['Letter', 'NHS']}, {'Original_Text': 'We might have had a text message from the doctor, like our own practice.', 'Code': 'Possible Message from GP Practice?', 'Topic': 'Notification', 'Keywords': ['Message', 'GP']}, {'Original_Text': ""Those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it."", 'Code': 'Unable to be Notified by Phone', 'Topic': 'Notification', 'Keywords': ['Notification', 'Phone']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""Yeah they've all had their full standard childhood vaccinations up to date."", 'Code': 'Yes Vaccinated', 'Topic': 'Vaccination', 'Keywords': ['Vaccinated', 'Standard Vaccinations']}]"
40,ts9_40,"Yeah, absolutely. Um, so have you personally had the flu vaccine is year?",Yes. Right. Yes I have done.,"[{'Original_Text': 'Yes. Right. Yes I have done.', 'Code': 'Yes', 'Topic': '', 'Keywords': []}]"
41,ts9_41,Yeah. And was that something that was made available through your employer or was that something you sought out independently?,Something I sought out myself.,"[{'Original_Text': 'Something I sought out myself.', 'Code': 'Requested', 'Topic': 'Influenza Vaccination Availability', 'Keywords': ['Requesting', 'Availability']}]"
